"x","y","zircon"
3.18416425120085,0.805553152225912,FALSE
3.2004268001765,2.79171610623598,FALSE
3.20600204262882,0.744727056473494,FALSE
3.24967308528721,2.79949662741274,TRUE
3.25291497353464,3.25035773683339,FALSE
3.27707058191299,0.0433328337967396,FALSE
3.29794306587428,3.43320704810321,TRUE
3.31111329887062,1.28164149448276,TRUE
3.31983746867627,1.07183809112757,FALSE
3.32107561267912,2.10726268403232,FALSE
3.35320830624551,2.08687836118042,TRUE
3.38421865459532,3.81104265060276,TRUE
3.45893766637892,2.96806396916509,FALSE
3.46298846695572,3.93988186027855,FALSE
3.48726616054773,2.14797971956432,FALSE
3.52173092868179,2.35044681839645,FALSE
3.5359873585403,2.92863503284752,FALSE
3.54268484562635,3.90045860596001,FALSE
3.55096152797341,1.02892212383449,FALSE
3.570148662664,3.56985405553132,FALSE
3.57753554172814,2.94562215451151,FALSE
3.62096828687936,3.52470136061311,FALSE
3.65125564578921,2.79268417786807,FALSE
3.66693865321577,0.259179010055959,FALSE
3.69089357089251,2.2026756638661,FALSE
3.70297874137759,0.472589766606688,FALSE
3.72407519537956,2.98483137600124,FALSE
3.75664356909692,2.55367065407336,FALSE
3.76142693962902,0.328193260356784,FALSE
3.8312268666923,1.59051095321774,FALSE
3.86425774265081,3.0283381473273,FALSE
3.86893761623651,2.27973988000304,FALSE
3.8841448277235,3.24083783384413,FALSE
3.89979778323323,3.9952828893438,FALSE
3.90189194586128,2.97930375300348,FALSE
3.90929159335792,2.20823851879686,FALSE
3.91106721013784,2.03284516744316,FALSE
3.91953284852207,0.0598777187988162,TRUE
3.94337752182037,0.340946406126022,TRUE
3.95199715811759,0.383424968458712,FALSE
3.95391022134572,1.24610452074558,FALSE
3.99432082939893,1.90948881860822,FALSE
4.00195530988276,0.563647798262537,TRUE
4.00733180902898,2.39430839940906,FALSE
4.01247127074748,1.12689993157983,FALSE
4.02807747200131,3.52640842832625,FALSE
4.0474721705541,3.67655872367322,TRUE
4.09327969048172,0.598622337915003,FALSE
4.1197246843949,0.128411891870201,FALSE
4.12788588367403,2.60700361337513,FALSE
4.13518549315631,0.376320735551417,FALSE
4.13537404965609,0.416510066948831,FALSE
4.20901368185878,0.502317676320672,FALSE
4.22023882996291,0.818482364527881,TRUE
4.23662963323295,1.49721449799836,FALSE
4.24503607023507,2.83248296007514,FALSE
4.25108072161674,0.771859904751182,FALSE
4.29214320983738,0.711424491368234,FALSE
4.31867877580225,0.866352330893278,FALSE
4.34203238412738,2.19660146255046,TRUE
4.34305101726204,2.58517981041223,FALSE
4.35583629179746,3.30412354692817,FALSE
4.36100612673908,3.94813599530607,FALSE
4.37424177210778,3.95519780553877,TRUE
4.39257121738046,3.97989067807794,TRUE
4.39658605400473,2.49516460672021,FALSE
4.40915925242007,2.02211979869753,FALSE
4.41973934322596,2.59246638696641,FALSE
4.42694348562509,2.36355938762426,FALSE
4.43069236166775,0.940308136865497,FALSE
4.45393908396363,2.50151220243424,FALSE
4.4714668141678,0.805661008693278,FALSE
4.47497048322111,1.90369806438684,FALSE
4.51094094011933,0.79442035779357,FALSE
4.52630184777081,2.27362580038607,FALSE
4.56117190048099,1.91580208577216,FALSE
4.5771203963086,2.09909813571721,FALSE
4.60364090278745,0.390220103785396,FALSE
4.6139765381813,2.35277200490236,FALSE
4.6141535108909,2.03628669679165,FALSE
4.61871809139848,1.70936469268054,FALSE
4.62216480541974,1.96092183515429,FALSE
4.65591323655099,3.36393699515611,FALSE
4.6877277335152,0.846517591737211,FALSE
4.69383709039539,1.20592667069286,FALSE
4.74505962431431,3.30445182789117,FALSE
4.75688682775944,2.82666558027267,FALSE
4.7763097230345,2.67484291736037,FALSE
4.8134077694267,3.20366233307868,FALSE
4.83982563391328,0.783185887150466,TRUE
4.84052325133234,3.02695274259895,FALSE
4.84557959530503,0.271465032361448,FALSE
4.85869685746729,3.34403239935637,FALSE
4.87396409455687,3.35806532017887,TRUE
4.88712381385267,1.67427642364055,FALSE
4.90602235123515,1.61094456166029,FALSE
4.91045735031366,1.00627433788031,FALSE
4.9333505211398,1.52695486787707,FALSE
4.93391748704016,1.56165010295808,FALSE
4.93572014663368,2.9804701115936,FALSE
4.95633228309453,3.73211971670389,FALSE
4.96522761136293,1.22265370655805,TRUE
4.97949863132089,0.553353996016085,TRUE
5.01213174127042,1.81080793775618,FALSE
5.02264501154423,0.77398017514497,FALSE
5.06362709216774,0.573533600196242,FALSE
5.0908231716603,3.51117671001703,FALSE
5.09670473914593,3.64699233230203,FALSE
5.2356444709003,3.34376091789454,FALSE
5.24355374928564,1.73836549557745,FALSE
5.27330731786788,1.17572100739926,FALSE
5.27721027843654,1.74076682981104,FALSE
5.27759432606399,3.41393845807761,FALSE
5.31639864016324,1.66700417827815,FALSE
5.33634965401143,1.73692158516496,TRUE
5.36679617408663,1.53900257032365,FALSE
5.38287205249071,1.47431388031691,FALSE
5.39641741197556,1.72439639549702,FALSE
5.39956766925752,3.2854028576985,FALSE
5.47227742429823,0.0994815640151501,FALSE
5.49957912415266,2.47885229624808,FALSE
5.52163589280099,2.15109304152429,TRUE
5.55222178995609,1.58873281441629,FALSE
5.58611594885588,1.46058762166649,FALSE
5.58639803901315,3.42096292320639,FALSE
5.62183650769293,1.600361591205,FALSE
5.64630000293255,1.53900637011975,TRUE
5.66093982663006,3.00678705144674,FALSE
5.66940677259117,3.86623694095761,FALSE
5.68069060798734,2.03266247455031,FALSE
5.71819120645523,2.31252586562186,FALSE
5.73883414082229,2.85329318325967,TRUE
5.75442285742611,2.79044089838862,FALSE
5.75706574134529,1.4548007613048,FALSE
5.75939269457012,1.4331776285544,FALSE
5.77355268783867,0.589327045716345,TRUE
5.80021299887449,1.98948404379189,FALSE
5.80104894563556,3.63382465858012,FALSE
5.83303293585777,2.82461281679571,FALSE
5.84821526147425,0.273161086253822,FALSE
5.85192185640335,2.3484024964273,FALSE
5.87928538955748,2.4667181270197,FALSE
5.92106212768704,0.333973864093423,FALSE
5.92390251439065,2.23820825386792,TRUE
5.93778335116804,3.90039468556643,FALSE
5.93973741028458,2.81118137855083,FALSE
5.97047406993806,0.0962746981531382,TRUE
6.02561992406845,1.00347798969597,FALSE
6.04804565850645,0.161486181430519,FALSE
6.0606696261093,0.793015505187213,FALSE
6.06080905627459,0.0727912168949842,FALSE
6.06264317315072,3.11845600605011,FALSE
6.06421237997711,0.839837865903974,FALSE
6.0687884632498,0.976272301748395,FALSE
6.12521464470774,3.36281087622046,FALSE
6.15138289052993,3.03238941542804,FALSE
6.15567591134459,1.13159284088761,TRUE
6.16055352240801,1.99455808382481,FALSE
6.17778641358018,2.26038230210543,FALSE
6.21317353472114,3.73494003899395,FALSE
6.2338284663856,2.89118814934045,FALSE
6.25204033590853,3.277742668055,FALSE
6.26233717985451,3.59910346288234,TRUE
6.29184687137604,1.22729336284101,FALSE
6.30426078848541,1.17536112759262,FALSE
6.30695122014731,2.8661339180544,TRUE
6.32682856265455,1.99638469330966,FALSE
6.35098758805543,1.32816016860306,FALSE
6.36329768132418,1.37584328372031,FALSE
6.37522537261248,3.91125806141645,TRUE
6.38502083346248,1.2287575583905,TRUE
6.40425537899137,1.3874304452911,FALSE
6.4121563481167,0.11233018618077,FALSE
6.41937110759318,2.65476466529071,FALSE
6.44773063715547,3.45873363316059,FALSE
6.468187417835,3.84540061093867,FALSE
6.46937957592309,1.49566568806767,FALSE
6.48507562279701,3.43656711000949,FALSE
6.50245932955295,2.87002955190837,TRUE
6.50748661346734,0.473464522510767,TRUE
6.51312113553286,0.680976937524974,FALSE
6.51614148449153,1.49390701483935,TRUE
6.52092634420842,2.26471796724945,FALSE
6.5238730693236,0.0269638514146209,FALSE
6.53656522091478,3.49095906224102,TRUE
6.56229260377586,0.716524256393313,FALSE
6.57346982695162,2.12957180850208,FALSE
6.57833787426353,2.90381542872638,FALSE
6.5923749608919,2.7843581745401,FALSE
6.61807871796191,2.83028712775558,FALSE
6.63498067483306,2.43932490237057,TRUE
6.65163069684058,3.46170776430517,FALSE
6.66233020182699,3.2750307386741,TRUE
6.66814773157239,2.69724019616842,TRUE
6.66909912228584,0.855980895459652,FALSE
6.73131261114031,3.35059690754861,FALSE
6.74737360049039,1.89878966286778,FALSE
6.77191970217973,1.61560764536262,FALSE
6.7753924112767,0.472685627639294,TRUE
6.78415044955909,0.0647861994802952,FALSE
6.79894076753408,2.94389161001891,FALSE
6.83646810147911,1.56524282693863,FALSE
6.83859443943948,2.31370775587857,FALSE
6.8396803541109,0.84951707161963,FALSE
6.84285262227058,3.17851141840219,FALSE
6.87119819317013,3.28260045312345,FALSE
6.8737071454525,3.01753694750369,FALSE
6.87501840759069,2.96061816718429,FALSE
6.92847047187388,0.0714678624644876,FALSE
6.92870779987425,2.26617569383234,FALSE
6.93014131207019,1.27118039317429,FALSE
6.93129019718617,1.00872155930847,FALSE
6.93284071516246,1.9775102166459,TRUE
6.94725457951427,0.690195518545806,FALSE
6.96924682427198,1.97719199489802,FALSE
6.97806593589485,2.89728866331279,TRUE
7.016552134417,2.63060717564076,FALSE
7.03047157824039,2.66984793636948,FALSE
7.06540552619845,3.92656196188182,FALSE
7.06825362704694,2.13200436159968,FALSE
7.08699898794293,2.57311234343797,FALSE
7.09533615969121,3.51455022767186,TRUE
7.10005167592317,1.14687169343233,FALSE
7.14692139532417,3.39759583305568,FALSE
7.14953082706779,0.995738746598363,FALSE
7.16038594488055,2.13949321396649,FALSE
7.1672614691779,3.63094274327159,FALSE
7.20758895389736,1.95340217836201,TRUE
7.26392922922969,2.84039422962815,FALSE
7.28578312788159,0.220538404770195,FALSE
7.30876866448671,0.245550409890711,FALSE
7.31853608228266,3.82071835361421,FALSE
7.33673780970275,2.51259023975581,FALSE
7.35751968249679,1.41139716096222,FALSE
7.39665260352194,3.76818534638733,FALSE
7.3968271734193,0.0512534715235233,FALSE
7.40579195693135,1.70532786101103,TRUE
7.42207254096866,2.85146994981915,FALSE
7.43796508200467,2.18124336190522,TRUE
7.44506791513413,3.84313935693353,FALSE
7.46277737338096,3.92785808444023,FALSE
7.4881929717958,1.63912794459611,TRUE
7.49315964337438,1.29178225249052,FALSE
7.51329241879284,2.09645694494247,FALSE
7.52211996540427,3.0443888483569,TRUE
7.5252312105149,2.90953505877405,FALSE
7.53539663460106,1.21052027959377,FALSE
7.53645958565176,2.11789553053677,FALSE
7.5767856426537,3.49635901954025,FALSE
7.58913169149309,1.17673388496041,FALSE
7.61345703620464,2.25686982832849,TRUE
7.65123431012034,1.87562179379165,FALSE
7.67735597770661,0.408801884390414,TRUE
7.68126649595797,3.78125459235162,FALSE
7.69767770916224,2.37549850717187,FALSE
7.7525797476992,2.00654498953372,FALSE
7.76254236605018,2.32316746283323,FALSE
7.77651640959084,2.6408355422318,FALSE
7.77937635127455,1.52590521797538,FALSE
7.78714660741389,0.070093079470098,TRUE
7.83625384233892,1.97511360794306,TRUE
7.89356850832701,1.82882295083255,FALSE
7.90035385731608,1.22202344518155,FALSE
7.93320673517883,3.8749622553587,TRUE
7.94141237530857,0.200545228086412,FALSE
7.94262527581304,1.76468106824905,FALSE
7.98136496543884,0.566887377761304,FALSE
7.9912589667365,1.65130518004298,FALSE
8.0050185341388,2.00857220031321,TRUE
8.03861262369901,0.273032498545945,FALSE
8.07777345646173,0.996947614476085,FALSE
8.10159098356962,1.71511110849679,FALSE
8.12370102200657,3.29573643486947,FALSE
8.14275331702083,1.68565917946398,TRUE
8.15981115214527,2.91460645012558,FALSE
8.16457316838205,3.14110872335732,TRUE
8.1958518633619,3.50541142188013,FALSE
8.2204996375367,2.95292245782912,FALSE
8.22783834021538,3.38706697709858,FALSE
8.232526618056,0.484013452194631,FALSE
8.25224985927343,0.489125364460051,FALSE
8.25952611677349,0.759995144791901,TRUE
8.26136990077794,1.35001685656607,FALSE
8.29595736321062,0.628171846270561,FALSE
8.29897779878229,3.61390596069396,FALSE
8.33760294131935,2.88563547283411,FALSE
8.37598999030888,3.80737537331879,TRUE
8.39038536138833,3.89869851991534,FALSE
8.40320053417236,2.79986489377916,FALSE
8.40389180090278,1.09592027775943,FALSE
8.40937657188624,2.81175597012043,FALSE
8.41345903370529,0.539320044219494,FALSE
8.43407546170056,0.896062315441668,FALSE
8.48675389029086,2.05656805168837,FALSE
8.53516857605428,2.4140001218766,FALSE
8.53874314762652,2.61830882169306,FALSE
8.56899681966752,3.66235989890993,FALSE
8.57855727430433,0.956291447393596,FALSE
8.60180484317243,2.47798785287887,FALSE
8.61434657033533,1.27184728160501,TRUE
8.6802130267024,0.888796021230519,FALSE
8.68301857821643,2.42053600680083,FALSE
8.70512501522899,1.94529186747968,FALSE
8.7125150822103,3.20559498947114,FALSE
8.73954271618277,2.8148550260812,FALSE
8.74576278124005,0.994814878329635,FALSE
8.77395277563483,2.55586940050125,TRUE
8.78808043152094,1.15761263016611,FALSE
8.79758944641799,2.63826871290803,FALSE
8.79764487873763,0.985811171121895,FALSE
8.81277128309011,1.79302941076458,FALSE
8.81279732845724,3.36014911811799,FALSE
8.86589997634292,0.823298238217831,FALSE
8.87664552871138,2.57259781099856,FALSE
8.91607770882547,2.05566138029099,FALSE
8.92560698837042,3.61518145073205,FALSE
8.94091228488833,0.835567021742463,FALSE
8.9547411147505,1.76590699423105,TRUE
8.95606420654804,0.0260660918429494,FALSE
9.01338023599237,1.97890091780573,FALSE
9.02844815142453,3.80379199050367,FALSE
9.03190650232136,1.49334940034896,FALSE
9.03980314638466,0.270751447416842,TRUE
9.04125060327351,0.684448354877532,FALSE
9.04727133829147,3.13115325663239,FALSE
9.07623367756605,0.305846116505563,FALSE
9.10521319136024,0.240296606905758,TRUE
9.17251592036337,2.82244205288589,FALSE
9.21485774964094,1.90147007070482,FALSE
9.22299343440682,3.07425933610648,FALSE
9.22857047338039,0.306385275907815,TRUE
9.24959575943649,1.51348668988794,FALSE
9.25057674944401,2.87142139580101,TRUE
9.37687502335757,0.850701171904802,TRUE
9.37866147514433,3.31723221112043,FALSE
9.38091805391014,2.41157777421176,FALSE
9.38799332454801,3.79492570646107,FALSE
9.39393427502364,0.924937065690756,FALSE
9.41714648902416,2.52163426578045,FALSE
9.43894894514233,3.66717423684895,FALSE
9.44532671291381,1.45742449816316,FALSE
9.44548098742962,3.06270263809711,FALSE
9.45189429726452,1.79040479008108,TRUE
9.45641474425793,3.97010905202478,FALSE
9.48225972801447,1.3639674987644,TRUE
9.48656072840095,1.34150712564588,FALSE
9.51002485211939,3.35965617187321,FALSE
9.51351663842797,2.95902814716101,FALSE
9.53228010702878,1.82729889173061,FALSE
9.53271967917681,2.88166687823832,FALSE
9.55523390136659,3.68345163669437,FALSE
9.58048550784588,3.68320976849645,TRUE
9.59493031259626,0.868845599703491,FALSE
9.60611200891435,3.4990419857204,FALSE
9.65135188959539,2.84977047517896,FALSE
9.68557882960886,0.212959666736424,FALSE
9.74402281455696,0.19697081297636,FALSE
9.76066259387881,1.12753213755786,FALSE
9.76215781923383,2.96058015245944,FALSE
9.77046114765108,3.57311288360506,FALSE
9.79834975395352,0.680371593683958,FALSE
9.79967067763209,0.597177873365581,FALSE
9.83174744155258,2.45165562350303,TRUE
9.84161330759525,1.27468927856535,FALSE
9.84744070284069,2.04294385947287,FALSE
9.86422566790134,2.00785197690129,FALSE
9.86794230155647,2.28328461572528,FALSE
9.87705329339951,0.388933965936303,TRUE
9.91723419819027,1.05905734375119,FALSE
9.93897635210305,3.66883389279246,FALSE
9.94670365657657,1.16443507187068,FALSE
9.95726663712412,1.22677476704121,FALSE
9.96348266210407,1.65024826675653,FALSE
9.97952923737466,1.42016118019819,FALSE
10.0053316382691,3.34359917324036,FALSE
10.0668151499704,2.77134565450251,FALSE
10.07332829386,2.16983692720532,FALSE
10.1463532587513,2.27256950456649,FALSE
10.151054170914,2.69760008528829,FALSE
10.1524683879688,3.49060878623277,FALSE
10.160491517745,3.49922080989927,FALSE
10.165908979252,0.405010763555765,FALSE
10.189872273244,3.18367502558976,FALSE
10.1952823530883,1.44290450587869,TRUE
10.2001219242811,3.48314861860126,FALSE
10.2053510500118,1.3526247786358,TRUE
10.2117558913305,0.537818530574441,FALSE
10.2119229342788,2.08753307536244,FALSE
10.2383197043091,0.466971464455128,FALSE
10.2449180586264,1.34228399954736,FALSE
10.281720363535,3.88120863493532,TRUE
10.2914008386433,3.19386215601116,TRUE
10.325386762619,0.160474457778037,FALSE
10.3328794213012,3.32513654138893,FALSE
10.3848562762141,0.422095942310989,FALSE
10.402717391029,1.93079715035856,TRUE
10.4065693812445,2.31934405118227,FALSE
10.4615508019924,3.57306151930243,FALSE
10.4660646943375,3.10498267970979,FALSE
10.4901774572209,1.7533618491143,FALSE
10.5245815739036,1.56411626935005,TRUE
10.531630223617,2.82677959743887,FALSE
10.5599625008181,3.77458169590682,FALSE
10.5759835392237,3.90980448201299,FALSE
10.5982859507203,1.99304843507707,FALSE
10.6244709352031,3.15007758978754,FALSE
10.669300426729,0.967165231704712,TRUE
10.7164163282141,1.71492333896458,FALSE
10.7298837415874,1.50804395973682,FALSE
10.7707054875791,3.82505550608039,FALSE
10.7920823916793,3.05588659923524,FALSE
10.8297661710531,0.680538036860526,FALSE
10.8499525431544,2.58402135595679,FALSE
10.8730857409537,2.94190209079534,FALSE
10.9801367903128,2.83908162545413,TRUE
11.0218135854229,1.89680458791554,FALSE
11.0278753750026,3.67976126074791,TRUE
11.0324750477448,0.0590596236288548,FALSE
11.0347168017179,1.06939261220396,FALSE
11.0421092491597,2.53397179953754,FALSE
11.054046724923,3.00986854080111,FALSE
11.0541869681329,0.654293979518116,FALSE
11.0621825745329,1.77007980551571,FALSE
11.0719412947074,0.276281489059329,TRUE
11.1011999761686,0.498164512217045,FALSE
11.1203916426748,1.23973175697029,TRUE
11.1400143988431,1.53351123724133,FALSE
11.1433462919667,3.64073101058602,FALSE
11.1455675717443,3.13399544358253,TRUE
11.1751450980082,1.6254012612626,FALSE
11.2267832485959,2.91386348940432,FALSE
11.2351389359683,1.53953002020717,FALSE
11.243799129501,3.27002510707825,FALSE
11.2707701297477,3.08563155122101,FALSE
11.2733393087983,1.00227287132293,TRUE
11.2854863489047,1.05404123291373,FALSE
11.3235350791365,3.64724477846175,FALSE
11.3422651402652,3.99170977156609,FALSE
11.348880671896,0.617353843525052,TRUE
11.363124160096,2.64082857593894,TRUE
11.4545845119283,3.53114420827478,TRUE
11.4587670452893,0.299636624753475,FALSE
11.4828899558634,2.58720273151994,FALSE
11.483304628171,2.69772025756538,FALSE
11.5027300883085,0.141000013798475,FALSE
11.5315063018352,0.791395701467991,FALSE
11.5489176996052,3.97468799259514,FALSE
11.57048118487,3.94973224494606,FALSE
11.5753886578605,3.75161970872432,FALSE
11.5758816394955,0.787420453503728,FALSE
11.580453154631,0.673318898305297,TRUE
11.6027296883985,3.65159986540675,FALSE
11.6135917520151,0.934785173274577,FALSE
11.6446878025308,2.15774113964289,FALSE
11.6507465997711,3.67782186623663,FALSE
11.6854935698211,2.81617409549654,TRUE
11.7131046205759,2.37720257043839,FALSE
11.7305678827688,3.06457141321152,TRUE
11.7525948705152,2.63183107692748,FALSE
11.761900221929,0.217816174030304,FALSE
11.7644434338436,3.05485911108553,FALSE
11.7655963674188,1.14248068910092,TRUE
11.8008754262701,0.11828841175884,TRUE
11.8660163898021,2.59884686674923,FALSE
11.946559435688,0.62442396953702,FALSE
11.9667299576104,2.40173657983541,FALSE
